Text;Size
los;4
de;3
análisis;2
sobre;2
en;2
distintos;2
un;2
realizar;2
númerode;1
frecuencias;1
así;1
términos;1
la;1
será;1
obtienen;1
necesario;1
distintostipos;1
al;1
mismos;1
el;1
predefinidos;1
como;1
entre;1
contar;1
cadadocumento;1
utilizados;1
tokens;1
por;1
se;1
práctica;1
documentos;1
hacer;1
anterior;1
comparativo;1
indexación;1
tanto;1
ya;1
estudioestadístico;1
que;1
